省,市,县,县代码,production_2020_combined,production_2025_combined,production_2030_combined,production_2035_combined,production_2040_combined,production_2045_combined,production_2050_combined
山西省,运城市,绛县,140826.0,,,,,,,
山西省,运城市,临猗县,140821.0,,,,,,,
山西省,运城市,平陆县,140829.0,,,,,,,
山西省,运城市,芮城县,140830.0,,,,,,,
山西省,运城市,万荣县,140822.0,385.1,385.1,385.1,385.1,385.1,385.1,385.1
山西省,运城市,闻喜县,140823.0,1650.0,962.0,738.0,675.9,510.9,387.9,
山西省,运城市,夏县,140828.0,,,,,,,
山西省,运城市,新绛县,140825.0,1980.0,310.0,239.0,193.0,,,
山西省,运城市,盐湖区,140802.0,,,,,,,
山西省,运城市,永济市,140881.0,,,,,,,
山西省,运城市,垣曲县,140827.0,,,,,,,
山西省,长治市,壶关县,140427.0,,,,,,,
山西省,长治市,黎城县,140426.0,,,,,,,
山西省,长治市,潞城区,140406.0,3385.8,1414.0,1029.0,911.0,778.0,627.0,1650.0
山西省,长治市,潞州区,140403.0,,,,,,,
山西省,长治市,平顺县,140425.0,,,,,,,
山西省,长治市,沁县,140430.0,,,,,,,
山西省,长治市,沁源县,140431.0,,,,,,,
山西省,长治市,上党区,140404.0,495.0,495.0,495.0,495.0,495.0,494.0,
山西省,长治市,屯留区,140405.0,,,,,,,
山西省,长治市,武乡县,140429.0,934.9,480.0,370.0,301.0,299.0,689.0,934.9
山西省,长治市,襄垣县,140423.0,,,,,,,
山西省,长治市,长子县,140428.0,,,,,,,
陕西省,安康市,白河县,610929.0,,,,,,,
陕西省,安康市,汉滨区,610902.0,825.0,774.0,580.0,568.0,540.0,581.0,
陕西省,安康市,汉阴县,610921.0,,,,,,,
陕西省,安康市,岚皋县,610925.0,,,,,,,
陕西省,安康市,宁陕县,610923.0,,,,,,,
陕西省,安康市,平利县,610926.0,338.0,150.0,115.0,,,,
陕西省,安康市,石泉县,610922.0,,,,,,,
陕西省,安康市,旬阳市,610928.0,350.0,180.0,138.0,,,,
陕西省,安康市,镇坪县,610927.0,,,,,,,
陕西省,安康市,紫阳县,610924.0,,,,,,,
陕西省,宝鸡市,陈仓区,610304.0,1546.0,1085.0,848.0,954.0,864.0,782.0,
陕西省,宝鸡市,凤县,610330.0,119.0,99.0,76.0,61.0,,,
陕西省,宝鸡市,凤翔区,610322.0,389.0,230.0,211.0,,,,
陕西省,宝鸡市,扶风县,610324.0,1965.0,342.0,267.0,,,,
陕西省,宝鸡市,金台区,610303.0,,,,,,,
陕西省,宝鸡市,麟游县,610329.0,,,,,,,
陕西省,宝鸡市,陇县,610327.0,,,,,,,
陕西省,宝鸡市,眉县,610326.0,198.0,198.0,198.0,198.0,198.0,,
陕西省,宝鸡市,岐山县,610323.0,326.0,243.0,189.0,,,,
陕西省,宝鸡市,千阳县,610328.0,363.0,256.0,199.0,,,,
陕西省,宝鸡市,太白县,610331.0,,,,,,,
陕西省,宝鸡市,渭滨区,610302.0,,,,,,,
陕西省,汉中市,城固县,610722.0,,,,,,,
陕西省,汉中市,佛坪县,610730.0,,,,,,,
陕西省,汉中市,汉台区,610702.0,1519.0,1006.0,779.0,825.0,751.0,825.0,825.0
陕西省,汉中市,留坝县,610729.0,,,,,,,
陕西省,汉中市,略阳县,610727.0,165.0,154.0,116.0,165.0,165.0,,
陕西省,汉中市,勉县,610725.0,338.0,220.0,171.0,,,,
陕西省,汉中市,南郑区,610703.0,,,,,,,
陕西省,汉中市,宁强县,610726.0,,,,,,,
陕西省,汉中市,西乡县,610724.0,656.0,353.0,269.0,281.0,193.0,,
陕西省,汉中市,洋县,610723.0,275.0,186.0,142.0,,,,
陕西省,汉中市,镇巴县,610728.0,,,,,,,
陕西省,商洛市,丹凤县,611022.0,1428.9,702.0,543.0,259.0,221.0,,
陕西省,商洛市,洛南县,611021.0,,,,,,,
陕西省,商洛市,山阳县,611024.0,,,,,,,
陕西省,商洛市,商南县,611023.0,,,,,,,
陕西省,商洛市,商州区,611002.0,,,,,,,
陕西省,商洛市,柞水县,611026.0,,,,,,,
陕西省,商洛市,镇安县,611025.0,291.0,236.0,181.0,146.0,124.0,107.0,
陕西省,铜川市,王益区,610202.0,892.0,510.0,328.0,267.0,,,
陕西省,铜川市,耀州区,610204.0,2624.0,452.0,474.0,386.0,,,
陕西省,铜川市,宜君县,610222.0,,,,,,,
陕西省,铜川市,印台区,610203.0,,,,,,,
陕西省,渭南市,白水县,610527.0,,,,,,,
陕西省,渭南市,澄城县,610525.0,,,,,,,
陕西省,渭南市,大荔县,610523.0,,,,,,,
陕西省,渭南市,富平县,610528.0,7260.0,1717.0,836.0,558.0,806.0,1505.0,1980.0
陕西省,渭南市,韩城市,610581.0,1421.0,983.0,752.0,605.0,548.0,475.0,825.0
陕西省,渭南市,合阳县,610524.0,,,,,,,
陕西省,渭南市,华阴市,610582.0,,,,,,,
陕西省,渭南市,华州区,610503.0,,,,,,,
陕西省,渭南市,临渭区,610502.0,,,,,,,
陕西省,渭南市,蒲城县,610526.0,1650.0,1650.0,1474.0,1188.0,1011.0,,
陕西省,渭南市,潼关县,610522.0,,,,,,,
陕西省,西安市,灞桥区,610111.0,,,,,,,
陕西省,西安市,碑林区,610103.0,,,,,,,
陕西省,西安市,高陵区,610117.0,,,,,,,
陕西省,西安市,鄠邑区,610118.0,,,,,,,
陕西省,西安市,蓝田县,610122.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,
陕西省,西安市,莲湖区,610104.0,,,,,,,
陕西省,西安市,临潼区,610115.0,,,,,,,
陕西省,西安市,未央区,610112.0,,,,,,,
陕西省,西安市,新城区,610102.0,,,,,,,
陕西省,西安市,阎良区,610114.0,,,,,,,
陕西省,西安市,雁塔区,610113.0,,,,,,,
陕西省,西安市,长安区,610116.0,,,,,,,
陕西省,西安市,周至县,610124.0,,,,,,,
陕西省,咸阳市,彬州市,610482.0,,,,,,,
陕西省,咸阳市,淳化县,610430.0,,,,,,,
陕西省,咸阳市,泾阳县,610423.0,4950.0,4950.0,4950.0,4950.0,4297.0,3879.0,
陕西省,咸阳市,礼泉县,610425.0,3300.0,3300.0,1534.0,356.0,110.0,,
陕西省,咸阳市,乾县,610424.0,1650.0,1588.0,1461.0,1551.0,1349.0,1359.0,1650.0
陕西省,咸阳市,秦都区,610402.0,,,,,,,
陕西省,咸阳市,三原县,610422.0,,,,,,,
陕西省,咸阳市,渭城区,610404.0,,,,,,,
陕西省,咸阳市,武功县,610431.0,,,,,,,
陕西省,咸阳市,兴平市,610481.0,,,,,,,
陕西省,咸阳市,旬邑县,610429.0,,,,,,,
陕西省,咸阳市,杨陵区,610403.0,,,,,,,
陕西省,咸阳市,永寿县,610426.0,825.0,642.0,,,,,
陕西省,咸阳市,长武县,610428.0,,,,,,,
陕西省,延安市,安塞区,610603.0,,,,,,,
陕西省,延安市,宝塔区,610602.0,,,,,,,
陕西省,延安市,富县,610628.0,,,,,,,
陕西省,延安市,甘泉县,610627.0,,,,,,,
陕西省,延安市,黄陵县,610632.0,,,,,,,
陕西省,延安市,黄龙县,610631.0,,,,,,,
陕西省,延安市,洛川县,610629.0,,,,,,,
陕西省,延安市,吴起县,610626.0,,,,,,,
陕西省,延安市,延川县,610622.0,,,,,,,
陕西省,延安市,延长县,610621.0,,,,,,,
陕西省,延安市,宜川县,610630.0,,,,,,,
陕西省,延安市,志丹县,610625.0,,,,,,,
陕西省,延安市,子长市,610681.0,,,,,,,
陕西省,榆林市,定边县,610825.0,,,,,,,
陕西省,榆林市,府谷县,610822.0,66.0,66.0,66.0,66.0,66.0,,
陕西省,榆林市,横山区,610803.0,,,,,,,
陕西省,榆林市,佳县,610828.0,,,,,,,
陕西省,榆林市,靖边县,610824.0,,,,,,,
陕西省,榆林市,米脂县,610827.0,825.0,825.0,825.0,715.0,825.0,825.0,825.0
陕西省,榆林市,清涧县,610830.0,,,,,,,
陕西省,榆林市,神木市,610881.0,1980.0,739.0,369.0,245.0,448.0,748.0,990.0
陕西省,榆林市,绥德县,610826.0,,,,,,,
陕西省,榆林市,吴堡县,610829.0,450.0,173.0,130.0,104.0,,,
陕西省,榆林市,榆阳区,610802.0,,,,,,,
陕西省,榆林市,子洲县,610831.0,,,,,,,
上海市,上海市,宝山区,310113.0,,,,,,,
上海市,上海市,崇明区,310151.0,,,,,,,
上海市,上海市,奉贤区,310120.0,,,,,,,
上海市,上海市,虹口区,310109.0,,,,,,,
上海市,上海市,黄浦区,310101.0,,,,,,,
上海市,上海市,嘉定区,310114.0,,,,,,,
上海市,上海市,金山区,310116.0,,,,,,,
上海市,上海市,静安区,310106.0,,,,,,,
上海市,上海市,闵行区,310112.0,,,,,,,
上海市,上海市,浦东新区,310115.0,,,,,,,
上海市,上海市,普陀区,310107.0,,,,,,,
上海市,上海市,青浦区,310118.0,,,,,,,
上海市,上海市,松江区,310117.0,,,,,,,
上海市,上海市,徐汇区,310104.0,,,,,,,
上海市,上海市,杨浦区,310110.0,,,,,,,
上海市,上海市,长宁区,310105.0,,,,,,,
四川省,阿坝藏族羌族自治州,阿坝县,513231.0,,,,,,,
四川省,阿坝藏族羌族自治州,黑水县,513228.0,,,,,,,
四川省,阿坝藏族羌族自治州,红原县,513233.0,,,,,,,
四川省,阿坝藏族羌族自治州,金川县,513226.0,,,,,,,
四川省,阿坝藏族羌族自治州,九寨沟县,513225.0,,,,,,,
四川省,阿坝藏族羌族自治州,理县,513222.0,,,,,,,
四川省,阿坝藏族羌族自治州,马尔康市,513201.0,,,,,,,
四川省,阿坝藏族羌族自治州,茂县,513223.0,,,,,,,
四川省,阿坝藏族羌族自治州,壤塘县,513230.0,,,,,,,
四川省,阿坝藏族羌族自治州,若尔盖县,513232.0,,,,,,,
四川省,阿坝藏族羌族自治州,松潘县,513224.0,,,,,,,
四川省,阿坝藏族羌族自治州,汶川县,513221.0,891.0,811.0,120.0,96.0,,,
四川省,阿坝藏族羌族自治州,小金县,513227.0,,,,,,,
四川省,巴中市,巴州区,511902.0,,,,,,,
四川省,巴中市,恩阳区,511903.0,,,,,,,
四川省,巴中市,南江县,511922.0,1650.0,1219.0,642.0,522.0,448.0,,
四川省,巴中市,平昌县,511923.0,,,,,,,
四川省,巴中市,通江县,511921.0,,,,,,,
四川省,成都市,成华区,510108.0,,,,,,,
四川省,成都市,崇州市,510184.0,,,,,,,
四川省,成都市,大邑县,510129.0,,,,,,,
四川省,成都市,都江堰市,510181.0,4158.0,4158.0,4158.0,4158.0,4158.0,2904.0,1650.0
四川省,成都市,简阳市,510185.0,,,,,,,
四川省,成都市,金牛区,510106.0,,,,,,,
四川省,成都市,金堂县,510121.0,,,,,,,
四川省,成都市,锦江区,510104.0,,,,,,,
四川省,成都市,龙泉驿区,510112.0,,,,,,,
四川省,成都市,彭州市,510182.0,8712.0,8712.0,7606.0,5346.0,3994.0,4232.0,3762.0
四川省,成都市,郫都区,510117.0,,,,,,,
四川省,成都市,蒲江县,510131.0,,,,,,,
四川省,成都市,青白江区,510113.0,,,,,,,
四川省,成都市,青羊区,510105.0,,,,,,,
四川省,成都市,邛崃市,510183.0,,,,,,,
四川省,成都市,双流区,510116.0,,,,,,,
四川省,成都市,温江区,510115.0,,,,,,,
四川省,成都市,武侯区,510107.0,,,,,,,
四川省,成都市,新都区,510114.0,,,,,,,
四川省,成都市,新津区,510118.0,,,,,,,
四川省,达州市,达川区,511703.0,,,,,,,
四川省,达州市,大竹县,511724.0,2204.0,1472.0,812.0,271.0,422.0,,
四川省,达州市,开江县,511723.0,,,,,,,
四川省,达州市,渠县,511725.0,2640.0,2640.0,2640.0,2460.0,2506.0,2554.0,
四川省,达州市,通川区,511702.0,,,,,,,
四川省,达州市,万源市,511781.0,825.0,825.0,825.0,728.0,623.0,590.0,825.0
四川省,达州市,宣汉县,511722.0,,,,,,,
四川省,德阳市,广汉市,510681.0,,,,,,,
四川省,德阳市,旌阳区,510603.0,,,,,,,
四川省,德阳市,罗江区,510604.0,528.0,528.0,528.0,528.0,528.0,528.0,
四川省,德阳市,绵竹市,510683.0,2178.0,260.0,201.0,164.0,,,
四川省,德阳市,什邡市,510682.0,3036.0,3036.0,1552.0,1160.0,1055.0,851.0,1980.0
四川省,德阳市,中江县,510623.0,,,,,,,
四川省,甘孜藏族自治州,巴塘县,513335.0,,,,,,,
四川省,甘孜藏族自治州,白玉县,513331.0,,,,,,,
四川省,甘孜藏族自治州,丹巴县,513323.0,,,,,,,
四川省,甘孜藏族自治州,道孚县,513326.0,,,,,,,
四川省,甘孜藏族自治州,稻城县,513337.0,,,,,,,
四川省,甘孜藏族自治州,得荣县,513338.0,,,,,,,
四川省,甘孜藏族自治州,德格县,513330.0,,,,,,,
四川省,甘孜藏族自治州,甘孜县,513328.0,,,,,,,
四川省,甘孜藏族自治州,九龙县,513324.0,,,,,,,
四川省,甘孜藏族自治州,康定市,513301.0,486.0,412.0,315.0,250.0,305.0,298.0,825.0
四川省,甘孜藏族自治州,理塘县,513334.0,,,,,,,
四川省,甘孜藏族自治州,炉霍县,513327.0,,,,,,,
四川省,甘孜藏族自治州,泸定县,513322.0,60.0,48.0,37.0,,,,
四川省,甘孜藏族自治州,色达县,513333.0,,,,,,,
四川省,甘孜藏族自治州,石渠县,513332.0,,,,,,,
四川省,甘孜藏族自治州,乡城县,513336.0,,,,,,,
四川省,甘孜藏族自治州,新龙县,513329.0,,,,,,,
四川省,甘孜藏族自治州,雅江县,513325.0,,,,,,,
四川省,广安市,广安区,511602.0,,,,,,,
四川省,广安市,华蓥市,511681.0,2601.0,730.0,559.0,449.0,,,
四川省,广安市,邻水县,511623.0,4095.0,304.0,233.0,189.0,,,
四川省,广安市,前锋区,511603.0,887.0,458.0,351.0,284.0,,,
四川省,广安市,武胜县,511622.0,,,,,,,
四川省,广安市,岳池县,511621.0,,,,,,,
四川省,广元市,苍溪县,510824.0,,,,,,,
四川省,广元市,朝天区,510812.0,277.0,212.0,163.0,,,,
四川省,广元市,剑阁县,510823.0,825.0,825.0,825.0,825.0,721.0,705.0,
四川省,广元市,利州区,510802.0,590.0,617.0,477.0,444.0,581.0,534.0,1056.0
四川省,广元市,青川县,510822.0,,,,,,,
四川省,广元市,旺苍县,510821.0,1092.0,563.0,308.0,141.0,,,
四川省,广元市,昭化区,510811.0,,,,,,,
四川省,乐山市,峨边彝族自治县,511132.0,113.0,90.0,70.0,,,,
四川省,乐山市,峨眉山市,511181.0,1189.0,450.0,348.0,338.0,546.0,479.0,1320.0
四川省,乐山市,夹江县,511126.0,,,,,,,
四川省,乐山市,犍为县,511123.0,825.0,825.0,704.0,569.0,485.0,532.0,
四川省,乐山市,金口河区,511113.0,,,,,,,
四川省,乐山市,井研县,511124.0,,,,,,,
四川省,乐山市,马边彝族自治县,511133.0,,,,,,,
四川省,乐山市,沐川县,511129.0,,,,,,,
四川省,乐山市,沙湾区,511111.0,106.0,79.0,61.0,,,,
四川省,乐山市,市中区,511102.0,6600.0,2186.0,1119.0,848.0,674.0,585.0,825.0
四川省,乐山市,五通桥区,511112.0,825.0,150.0,115.0,,,,
四川省,凉山彝族自治州,布拖县,513429.0,,,,,,,
四川省,凉山彝族自治州,德昌县,513424.0,,,,,,,
四川省,凉山彝族自治州,甘洛县,513435.0,,,,,,,
四川省,凉山彝族自治州,会东县,513426.0,599.0,474.0,371.0,304.0,323.0,366.0,957.0
四川省,凉山彝族自治州,会理市,513425.0,,,,,,,
四川省,凉山彝族自治州,金阳县,513430.0,,,,,,,
四川省,凉山彝族自治州,雷波县,513437.0,,,,,,,
四川省,凉山彝族自治州,美姑县,513436.0,,,,,,,
四川省,凉山彝族自治州,冕宁县,513433.0,381.0,312.0,244.0,199.0,,,
四川省,凉山彝族自治州,木里藏族自治县,513422.0,,,,,,,
四川省,凉山彝族自治州,宁南县,513427.0,246.0,185.0,146.0,120.0,,,
四川省,凉山彝族自治州,普格县,513428.0,,,,,,,
四川省,凉山彝族自治州,西昌市,513401.0,957.0,671.0,527.0,681.0,745.0,654.0,
四川省,凉山彝族自治州,喜德县,513432.0,,,,,,,
四川省,凉山彝族自治州,盐源县,513423.0,343.0,276.0,211.0,,,,
四川省,凉山彝族自治州,越西县,513434.0,309.0,223.0,174.0,,,,
四川省,凉山彝族自治州,昭觉县,513431.0,701.0,551.0,435.0,446.0,517.0,456.0,891.0
四川省,泸州市,古蔺县,510525.0,458.0,333.0,259.0,405.0,675.0,591.0,825.0
四川省,泸州市,合江县,510522.0,669.0,453.0,347.0,280.0,,,
四川省,泸州市,江阳区,510502.0,825.0,798.0,621.0,506.0,621.0,697.0,825.0
四川省,泸州市,龙马潭区,510504.0,,,,,,,
四川省,泸州市,泸县,510521.0,495.0,495.0,495.0,495.0,495.0,495.0,
四川省,泸州市,纳溪区,510503.0,,,,,,,
四川省,泸州市,叙永县,510524.0,,,,,,,
四川省,眉山市,丹棱县,511424.0,,,,,,,
四川省,眉山市,东坡区,511402.0,,,,,,,
四川省,眉山市,洪雅县,511423.0,,,,,,,
四川省,眉山市,彭山区,511403.0,,,,,,,
四川省,眉山市,青神县,511425.0,,,,,,,
四川省,眉山市,仁寿县,511421.0,1815.0,1815.0,1815.0,1815.0,1815.0,1815.0,
四川省,绵阳市,安州区,510705.0,2475.0,2020.0,1480.0,1338.0,1061.0,1031.0,1650.0
四川省,绵阳市,北川羌族自治县,510726.0,326.0,231.0,176.0,,,,
四川省,绵阳市,涪城区,510703.0,,,,,,,
四川省,绵阳市,江油市,510781.0,3358.0,1065.0,814.0,678.0,575.0,498.0,
四川省,绵阳市,平武县,510727.0,,,,,,,
四川省,绵阳市,三台县,510722.0,,,,,,,
四川省,绵阳市,盐亭县,510723.0,,,,,,,
四川省,绵阳市,游仙区,510704.0,,,,,,,
四川省,绵阳市,梓潼县,510725.0,,,,,,,
四川省,南充市,高坪区,511303.0,,,,,,,
四川省,南充市,嘉陵区,511304.0,,,,,,,
四川省,南充市,阆中市,511381.0,,,,,,,
四川省,南充市,南部县,511321.0,,,,,,,
四川省,南充市,蓬安县,511323.0,,,,,,,
四川省,南充市,顺庆区,511302.0,,,,,,,
四川省,南充市,西充县,511325.0,,,,,,,
四川省,南充市,仪陇县,511324.0,,,,,,,
四川省,南充市,营山县,511322.0,,,,,,,
四川省,内江市,东兴区,511011.0,,,,,,,
四川省,内江市,隆昌市,511083.0,,,,,,,
四川省,内江市,市中区,511002.0,3199.0,1746.0,1223.0,959.0,972.0,825.0,825.0
四川省,内江市,威远县,511024.0,1056.0,673.0,228.0,184.0,,,
四川省,内江市,资中县,511025.0,4785.0,1120.0,683.0,545.0,458.0,,
四川省,攀枝花市,东区,510402.0,,,,,,,
四川省,攀枝花市,米易县,510421.0,180.0,120.0,94.0,,,,
四川省,攀枝花市,仁和区,510411.0,,,,,,,
四川省,攀枝花市,西区,510403.0,825.0,683.0,537.0,597.0,573.0,503.0,
四川省,攀枝花市,盐边县,510422.0,,,,,,,
四川省,遂宁市,安居区,510904.0,,,,,,,
四川省,遂宁市,船山区,510903.0,,,,,,,
四川省,遂宁市,大英县,510923.0,,,,,,,
四川省,遂宁市,蓬溪县,510921.0,,,,,,,
四川省,遂宁市,射洪市,510981.0,,,,,,,
四川省,雅安市,宝兴县,511827.0,,,,,,,
四川省,雅安市,汉源县,511823.0,401.0,299.0,233.0,247.0,,,
四川省,雅安市,芦山县,511826.0,,,,,,,
四川省,雅安市,名山区,511803.0,,,,,,,
四川省,雅安市,石棉县,511824.0,,,,,,,
四川省,雅安市,天全县,511825.0,1663.0,496.0,385.0,343.0,,,
四川省,雅安市,荥经县,511822.0,,,,,,,
四川省,雅安市,雨城区,511802.0,,,,,,,
四川省,宜宾市,翠屏区,511502.0,,,,,,,
四川省,宜宾市,高县,511525.0,,,,,,,
四川省,宜宾市,珙县,511526.0,238.0,164.0,128.0,299.0,,,
四川省,宜宾市,江安县,511523.0,,,,,,,
四川省,宜宾市,南溪区,511503.0,,,,,,,
四川省,宜宾市,屏山县,511529.0,,,,,,,
四川省,宜宾市,兴文县,511528.0,864.0,463.0,360.0,,,,
四川省,宜宾市,叙州区,511504.0,,,,,,,
四川省,宜宾市,筠连县,511527.0,693.0,464.0,364.0,,,,
四川省,宜宾市,长宁县,511524.0,1649.0,1155.0,887.0,717.0,786.0,755.0,1650.0
四川省,资阳市,安岳县,512021.0,,,,,,,
四川省,资阳市,乐至县,512022.0,,,,,,,
四川省,资阳市,雁江区,512002.0,891.0,891.0,891.0,891.0,891.0,891.0,
四川省,自贡市,大安区,510304.0,,,,,,,
四川省,自贡市,富顺县,510322.0,,,,,,,
四川省,自贡市,贡井区,510303.0,,,,,,,
四川省,自贡市,荣县,510321.0,2046.0,712.0,474.0,382.0,326.0,,
四川省,自贡市,沿滩区,510311.0,,,,,,,
四川省,自贡市,自流井区,510302.0,,,,,,,
天津市,天津市,宝坻区,120115.0,,,,,,,
天津市,天津市,北辰区,120113.0,1650.0,1650.0,1650.0,1650.0,825.0,,2602.0
天津市,天津市,滨海新区,120116.0,,,,,,,
天津市,天津市,东丽区,120110.0,,,,,,,
天津市,天津市,和平区,120101.0,,,,,,,
天津市,天津市,河北区,120105.0,,,,,,,
天津市,天津市,河东区,120102.0,,,,,,,
天津市,天津市,河西区,120103.0,,,,,,,
天津市,天津市,红桥区,120106.0,,,,,,,
天津市,天津市,蓟州区,120119.0,,,,,,,
天津市,天津市,津南区,120112.0,,,,,,,
天津市,天津市,静海区,120118.0,,,,,,,
天津市,天津市,南开区,120104.0,,,,,,,
天津市,天津市,宁河区,120117.0,,,,,,,
天津市,天津市,武清区,120114.0,,,,,,,
天津市,天津市,西青区,120111.0,,,,,,,
西藏自治区,阿里地区,措勤县,542527.0,,,,,,,
西藏自治区,阿里地区,噶尔县,542523.0,,,,,,,
西藏自治区,阿里地区,改则县,542526.0,,,,,,,
西藏自治区,阿里地区,革吉县,542525.0,,,,,,,
西藏自治区,阿里地区,普兰县,542521.0,,,,,,,
西藏自治区,阿里地区,日土县,542524.0,,,,,,,
西藏自治区,阿里地区,札达县,542522.0,,,,,,,
西藏自治区,昌都市,八宿县,540326.0,282.0,194.0,151.0,117.0,102.0,,
西藏自治区,昌都市,边坝县,540330.0,,,,,,,
西藏自治区,昌都市,察雅县,540325.0,,,,,,,
西藏自治区,昌都市,丁青县,540324.0,,,,,,,
西藏自治区,昌都市,贡觉县,540322.0,,,,,,,
西藏自治区,昌都市,江达县,540321.0,,,,,,,
西藏自治区,昌都市,卡若区,540302.0,660.0,621.0,362.0,276.0,241.0,290.0,660.0
西藏自治区,昌都市,类乌齐县,540323.0,,,,,,,
西藏自治区,昌都市,洛隆县,540329.0,,,,,,,
西藏自治区,昌都市,芒康县,540328.0,207.0,128.0,99.0,75.0,66.0,,
西藏自治区,昌都市,左贡县,540327.0,,,,,,,
西藏自治区,拉萨市,城关区,540102.0,,,,,,,
西藏自治区,拉萨市,达孜区,540104.0,1000.0,560.0,440.0,360.0,313.0,,
西藏自治区,拉萨市,当雄县,540122.0,,,,,,,
西藏自治区,拉萨市,堆龙德庆区,540103.0,1829.0,1298.0,1015.0,830.0,727.0,928.0,1241.0
西藏自治区,拉萨市,林周县,540121.0,,,,,,,
西藏自治区,拉萨市,墨竹工卡县,540127.0,,,,,,,
西藏自治区,拉萨市,尼木县,540123.0,,,,,,,
西藏自治区,拉萨市,曲水县,540124.0,,,,,,,
西藏自治区,林芝市,巴宜区,540402.0,,,,,,,
西藏自治区,林芝市,波密县,540424.0,,,,,,,
西藏自治区,林芝市,察隅县,540425.0,,,,,,,
西藏自治区,林芝市,工布江达县,540421.0,,,,,,,
西藏自治区,林芝市,朗县,540426.0,,,,,,,
西藏自治区,林芝市,米林县,540422.0,,,,,,,
西藏自治区,林芝市,墨脱县,540423.0,,,,,,,
西藏自治区,那曲市,安多县,540624.0,,,,,,,
西藏自治区,那曲市,巴青县,540628.0,,,,,,,
西藏自治区,那曲市,班戈县,540627.0,,,,,,,
西藏自治区,那曲市,比如县,540622.0,,,,,,,
西藏自治区,那曲市,嘉黎县,540621.0,,,,,,,
西藏自治区,那曲市,尼玛县,540629.0,,,,,,,
西藏自治区,那曲市,聂荣县,540623.0,,,,,,,
西藏自治区,那曲市,色尼区,540602.0,,,,,,,
西藏自治区,那曲市,申扎县,540625.0,,,,,,,
西藏自治区,那曲市,双湖县,540630.0,,,,,,,
西藏自治区,那曲市,索县,540626.0,,,,,,,
西藏自治区,日喀则市,昂仁县,540226.0,,,,,,,
西藏自治区,日喀则市,白朗县,540228.0,,,,,,,
西藏自治区,日喀则市,定结县,540231.0,,,,,,,
西藏自治区,日喀则市,定日县,540223.0,,,,,,,
西藏自治区,日喀则市,岗巴县,540237.0,,,,,,,
西藏自治区,日喀则市,吉隆县,540234.0,,,,,,,
西藏自治区,日喀则市,江孜县,540222.0,,,,,,,
西藏自治区,日喀则市,康马县,540230.0,,,,,,,
西藏自治区,日喀则市,拉孜县,540225.0,,,,,,,
西藏自治区,日喀则市,南木林县,540221.0,,,,,,,
西藏自治区,日喀则市,聂拉木县,540235.0,,,,,,,
西藏自治区,日喀则市,仁布县,540229.0,,,,,,,
西藏自治区,日喀则市,萨嘎县,540236.0,,,,,,,
西藏自治区,日喀则市,萨迦县,540224.0,1815.0,1669.0,1303.0,1065.0,929.0,826.0,756.0
西藏自治区,日喀则市,桑珠孜区,540202.0,,,,,,,
西藏自治区,日喀则市,谢通门县,540227.0,,,,,,,
西藏自治区,日喀则市,亚东县,540233.0,,,,,,,
西藏自治区,日喀则市,仲巴县,540232.0,,,,,,,
西藏自治区,山南市,措美县,540526.0,,,,,,,
西藏自治区,山南市,错那县,540530.0,,,,,,,
西藏自治区,山南市,贡嘎县,540522.0,503.0,180.0,140.0,114.0,99.0,87.0,
西藏自治区,山南市,加查县,540528.0,,,,,,,
西藏自治区,山南市,浪卡子县,540531.0,,,,,,,
西藏自治区,山南市,隆子县,540529.0,,,,,,,
西藏自治区,山南市,洛扎县,540527.0,,,,,,,
西藏自治区,山南市,乃东区,540502.0,,,,,,,
西藏自治区,山南市,琼结县,540524.0,,,,,,,
西藏自治区,山南市,曲松县,540525.0,,,,,,,
西藏自治区,山南市,桑日县,540523.0,728.0,517.0,402.0,329.0,287.0,300.0,
西藏自治区,山南市,扎囊县,540521.0,,,,,,,
香港特别行政区,香港特别行政区,北区,810013.0,,,,,,,
香港特别行政区,香港特别行政区,大埔区,810014.0,,,,,,,
香港特别行政区,香港特别行政区,东区,999077.0,,,,,,,
香港特别行政区,香港特别行政区,观塘区,810009.0,,,,,,,
香港特别行政区,香港特别行政区,黄大仙区,810008.0,,,,,,,
香港特别行政区,香港特别行政区,九龙城区,810007.0,,,,,,,
香港特别行政区,香港特别行政区,葵青区,810017.0,,,,,,,
香港特别行政区,香港特别行政区,离岛区,810018.0,,,,,,,
香港特别行政区,香港特别行政区,南区,810004.0,,,,,,,
香港特别行政区,香港特别行政区,荃湾区,810010.0,,,,,,,
香港特别行政区,香港特别行政区,沙田区,810016.0,,,,,,,
香港特别行政区,香港特别行政区,深水埗区,810006.0,,,,,,,
香港特别行政区,香港特别行政区,屯门区,810011.0,,,,,,,
香港特别行政区,香港特别行政区,湾仔区,810002.0,,,,,,,
香港特别行政区,香港特别行政区,西贡区,810015.0,,,,,,,
香港特别行政区,香港特别行政区,油尖旺区,810005.0,,,,,,,
香港特别行政区,香港特别行政区,元朗区,810012.0,,,,,,,
香港特别行政区,香港特别行政区,中西区,810001.0,,,,,,,
新疆维吾尔自治区,阿克苏地区,阿克苏市,652901.0,1395.0,1467.0,1134.0,933.0,958.0,841.0,749.0
新疆维吾尔自治区,阿克苏地区,阿瓦提县,652928.0,,,,,,,
新疆维吾尔自治区,阿克苏地区,拜城县,652926.0,172.0,140.0,107.0,86.0,,,
